"","x","y","annualtemperature","temperatureseasonality","rainseasonality","annualrainfall","humanpopdens","footpr","pet","Ec.Het","EVI","Host_richness","Generalism_degree"
"124",-7.125,41.875,-0.147267292425836,0.169220452251709,0.0421244215603792,-0.104615903729933,-0.313525623733525,-0.270069219449247,-0.390472590675282,0.652131695245182,-0.196719308203628,-0.735040027217426,0.913530463725206
"125",-7.375,40.125,0.239544553897742,0.23757788434554,0.32446610314887,-0.104863579805871,-0.211299375055231,0.549192174284898,-0.171825533857333,-0.509883962786004,-0.27202704566983,-0.722688514412289,-0.0400351522417626
"126",-7.375,41.375,0.0740832127897477,0.175457641033347,0.262703860301387,-0.0189199814569865,-0.235465881738933,0.0132511296269008,-0.176805106516049,0.0504943003849062,-0.464830763517034,-0.765918809230267,0.0603903852342871
"127",-7.625,40.375,-0.161974967191003,0.113319423113715,0.381816757221537,0.499548604163599,-0.00280481836824926,0.411128219566613,-0.468055350568891,-0.312679299457138,-0.183929245216213,-0.778270322035404,-0.0384434351666473
"128",-7.875,37.125,0.44324584939514,-0.173213794085265,0.77224236379313,-0.609214629098222,0.457217195271888,1.35761579986772,-0.0578926877577378,-0.412873800095936,-0.390194154378534,-0.555943091542944,-0.230211764254312
"129",-70.375,-12.875,1.39042010427113,-1.15935468205888,-0.107869596783509,3.94464026170506,-0.372010240238755,-0.891004062541765,1.22764870831822,2.41182200667497,1.50706021605385,2.35283817406675,2.75878696730641
"130",-70.375,-29.375,-1.20548449177875,-0.680169622319374,0.785477130117581,-1.19901392458759,-0.371289077994984,-0.902409337352613,-0.776967800420152,-0.623799613164048,-1.9477933123115,-0.710337001607152,0.0792430052566824
"131",-70.625,-36.625,-0.790728063401374,-0.118912505009416,0.955323297948159,-0.439143723623963,-0.374605069185862,-0.908653211622186,-0.239948692784954,2.057506299512,-1.76680152613804,-0.667106706789174,-0.553353830611585
"132",-70.625,-41.125,-0.614971349957773,-0.0746050976701318,0.875914700001399,-0.729585202001851,-0.377477445390938,-0.645279722200835,-0.368022034455662,1.0241631877663,-1.51972211124882,-0.555943091542944,-0.648094512631895
"133",-70.875,-27.875,0.390298220240582,-0.657539591552577,2.68246030329029,-1.28132494048946,-0.349674981816857,-0.545276398766725,0.222223194043594,-1.3730170677636,-1.90452930346016,-0.741215783619994,0.423268250526554
"134",-70.875,-30.375,-0.130353466445908,-0.575215889477967,2.47290983648633,-1.18885920547433,-0.363879047575401,-0.103223528392496,-0.0412455447113085,0.0858846652646636,-1.59169461884775,-0.617700655568627,-0.190057160888032
"135",-70.875,-31.125,-0.385531623621364,-0.52102244804676,2.05160310849099,-1.09193530109239,-0.351079869080562,-0.22670540863611,-0.126214698165522,0.551082751205278,-1.39481194044928,-0.592997629958354,0.523152681965038
"136",-70.875,-34.625,-0.0479904877610512,-0.160559670447596,1.77367301567731,-0.18139548726927,-0.201200048672806,0.0288778036374522,0.286559158953179,3.26824036727809,-0.210244910934306,-0.549767335140375,-0.581254538671309
"137",-71.875,-11.375,1.44336773342569,-1.25808920072609,0.0310954496233286,1.47052138051445,-0.375213541486862,-1.09827213884655,1.60409128934554,-1.04322234304184,1.85449379666559,1.95758976430237,2.29884812976532
"138",-71.875,-35.375,0.0939385737227071,-0.23452518006266,1.86411058556113,-0.158113936131542,-0.309935199238034,-0.0613553699344251,0.384224593209064,0.461920986378676,-0.0068741169433563,-0.506537040322397,-0.674089366790487
"139",-71.875,-46.875,-1.17386299103367,-0.276136396285963,-0.544616885490718,-0.774249454361834,-0.377793649977545,-1.05770158335359,-1.17629873682899,1.16122742185303,-1.72809906733973,-0.555943091542944,-0.242336253823025
"140",-72.125,4.625,1.66986592480908,-1.14641296470218,0.615630962287009,1.54292535337898,-0.366864297874336,-0.255914273186107,1.43237461733526,0.410171363643103,0.342235801199447,0.852129368242639,1.07188078988778
"141",-72.375,10.625,1.54558607304353,-1.25905982952785,0.38843414038376,0.463553014461267,-0.259841074527468,0.00933592450627761,1.33684478775609,2.71851015067268,1.64160186978659,1.17944445757876,3.19970383994115
"142",-72.375,10.875,1.5058753511776,-1.24536317865866,0.593573018412904,0.370426809910313,-0.146458643912909,0.0201758792062955,1.28189493823521,3.32566187510371,1.69181280934895,1.14238991916335,3.19970383994115
"143",-72.875,-13.875,-0.330377843252043,-1.11129058176467,1.26413451218559,-0.306306788231684,-0.345454954444576,-0.395802469639396,0.407889075714429,1.62370266067627,-0.381717429853699,-0.216276489401685,2.97612214582312
"144",-72.875,-38.375,-0.0847596746739272,-0.456673353412023,0.781065541342764,0.0950110134723842,-0.286829079378354,-0.320457177344276,-0.0820700546272951,-0.214524144792728,0.178736805940652,-0.49418552751726,-0.401564909791478
"145",-73.875,11.125,1.07567586429679,-1.28418833072878,0.805329279604272,1.72001374767138,0.345059800830434,-0.165679447065803,0.909815680159491,2.20768254578814,1.31230854863307,1.63645043136882,0.859778620410873
"146",-73.875,4.625,-0.0568150926201326,-1.32756105848119,-0.388005483984586,0.442583106698933,-0.139776364192254,0.528377646161111,0.0501854639861009,0.217162544214854,0.843924978164294,1.35854139325324,-0.217285502213786
"147",-74.125,40.375,-0.137707303828486,1.0060822254372,-1.2394421175249,0.22553630548928,2.60151454362679,3.28034516910384,-0.315134947720259,0.96064990894873,-0.0525733023085482,-0.0680583357400446,0.742439429879411
"148",-74.375,40.125,-0.146531908687579,1.01163637913612,-1.19312043538928,0.197796584984741,0.584020295748811,1.9339709662254,-0.218345333933133,1.16349746741821,0.288771896338081,-0.0804098485451813,-0.473774409818762
"149",-75.375,-10.125,1.16024499419645,-1.28931109384915,0.0178606832988644,1.48703311891002,-0.366843281942982,-1.01845291890999,1.50424817887443,2.67289673826874,1.49186408113995,2.04405035393833,1.72184772260635
"150",-75.625,-6.625,1.58603217864769,-1.29734574337477,-0.624025483437475,1.33091463237999,-0.360507582877005,-0.785374006273214,1.85939703300917,-1.13413229422181,1.60018880218744,2.23549880241795,0.261385991320131
"151",-75.875,-5.375,1.64706902892308,-1.3398736645775,-0.77622529616877,1.4145465873535,-0.371377946263814,-0.945578958180263,1.48502683506421,-0.968396460147556,1.57345931175798,2.0502261103409,4.92839413380426
"152",-75.875,-8.125,1.21025108839798,-1.28674072498525,-0.551234268652938,1.62234681506163,-0.372935152230533,-1.103117417537,1.72820732545773,0.21832805640947,1.24406445909757,1.75996555942019,-0.438745514007119
"153",-75.875,-8.375,1.09773737644455,-1.2852308579603,-0.458590904381713,1.47076905659042,-0.366683094311684,-1.04613247272923,1.67078764208128,0.67124609523687,1.23068120439649,1.72291102100478,4.78963006526275
"154",-75.875,0.625,1.48528460650638,-1.27550659533533,-0.749755763519852,3.33576990836879,-0.347304223482598,-0.787062471918467,1.21615631628579,-0.793802733394225,1.65044629792274,1.91435946948439,0.219733964675004
"155",-75.875,40.625,-0.361263960258842,1.10871723391886,-1.18429725783964,0.238415461437816,-0.124343853942432,1.00587654202953,-0.274608626755187,-0.915016001634187,0.489727638560692,-0.0742340921426129,0.742439429879411
"156",-76.125,0.625,1.46469386183516,-1.28251669223688,-0.831370155854026,3.6830117668274,-0.326114566485204,-0.700277277653544,1.22152216306065,-0.435058079891716,1.65217768023653,1.93906249509467,0.296090863750107
"157",-76.125,40.625,-0.396562379695213,1.10499649017881,-1.13797557570404,0.223637455573791,0.0995250290043815,1.46813442292122,-0.30764250344589,-0.952079289422947,0.460462561243909,-0.105112874155455,0.742439429879411
"158",-76.375,-1.875,1.49116767641244,-1.28672275037781,-1.02768585633353,2.71806577499093,-0.379684769392531,-1.13209139388625,1.35406113611359,-1.40546353312819,1.59612589872008,1.79084434143303,0.0401806020403556
"159",-76.375,-5.375,1.58823832986246,-1.3437022559622,-0.866662866052584,1.47159464351016,-0.375833900809804,-1.09554615788602,1.36007763393645,-0.805457855340374,1.5979434356434,1.93906249509467,1.41501399172551
"160",-76.625,-5.375,1.56544143397647,-1.33563165722169,-0.890926604314095,1.47621793026092,-0.372148528013479,-1.06824959727229,1.27669562518918,-0.543683816429838,1.71828933354758,1.97611703351008,0.110837470255767
"161",-76.625,0.625,1.42939544239879,-1.29757941327149,-0.926219314512657,3.47735806511072,-0.30158908868627,-0.234899532922686,1.25537224996125,0.0306805930764495,1.68833817584346,2.17991699479483,-0.0883426748906077
"162",-76.875,0.625,1.34776784745218,-1.32998763048557,-0.992393146134964,3.24132276474619,-0.294315708896703,-0.261650421261856,1.21879225007248,0.407374134376028,1.65274992639874,2.55046237894893,-0.0883426748906077
"163",-77.125,-6.625,0.745488565819078,-1.2818516317616,-0.432121371732799,0.0936900744007395,-0.37083869704899,-1.02484059367348,1.04576911789801,2.12347428972718,1.30653541621374,2.13051094357429,0.717402776434881
"164",-77.375,-2.875,1.52646609584881,-1.27527292543861,-1.15782772519072,2.0462856983676,-0.375072238065002,-1.03803762507783,1.38247657861644,-0.588672587141977,1.84541297375741,1.74143829021248,-0.349857495174223
"165",-77.375,-3.125,1.544115305567,-1.28215720008808,-1.15782772519072,1.92153951478915,-0.378811538192005,-1.16381472345137,1.39207294515755,-0.739489865125162,1.78416265245148,1.69203223899193,-0.349857495174223
"166",-77.375,-7.625,0.0123109787760963,-1.24653152814226,0.304613953662179,0.0920389005611836,-0.375705145969209,-0.959874599648491,0.694786910664154,3.8833977035959,0.264546779760561,1.04975357312483,0.388839111040915
"167",-77.625,-2.875,1.50808150239237,-1.271570156306,-1.10488865989288,1.99105393343445,-0.367459469759179,-0.806156016080327,1.36076235746632,0.172173773502715,1.72829044440803,1.60557164935598,-0.349857495174223
"168",-77.625,-3.125,1.52940763080184,-1.27741190372395,-1.10709445428029,1.88562648377881,-0.378811538053545,-1.06158123822529,1.37078044285166,-0.13365662636427,1.71701021674172,1.59322013655084,-0.349857495174223
"169",-77.625,-5.875,0.330732137441692,-1.29682447975901,-0.729903614033154,0.213235060384589,-0.33583107570959,-0.657992572634648,0.570303501494543,1.15633227063564,0.76604447536318,2.40224422528729,2.69305352598112
"170",-77.875,-0.625,0.287344496884508,-1.29373284727936,-0.749755763519852,1.84797972023699,-0.37010257786003,-0.612955215134727,0.541871003329634,1.87032504105681,1.16934922726964,2.6554502377926,-0.517236687402803
"171",-77.875,0.125,-0.317140935963366,-1.3180524911455,-1.0210684731713,0.26838426662577,-0.352490305799602,-0.762968251343937,-0.0727068023043568,1.28733584131038,0.402795178290224,0.88300815025548,-0.0440657034062812
"172",-77.875,0.625,-0.278165597835705,-1.32179120949299,-0.568880623752219,-0.0097559666474525,-0.02622101210637,0.0914601160608159,-0.0455079799492103,0.851900485402202,0.55027355358199,0.530990035309085,-0.667450411891778
"173",-78.125,-4.125,1.12641734223659,-1.27441014428149,-1.18650305222706,2.30873978016501,-0.373400516152094,-1.08474040421234,1.18471378796028,0.143269071076259,1.60976639760952,1.21649899599417,-0.26834016819819
"174",-78.375,0.375,-0.111233489251206,-1.38556511668965,-0.0461073539360253,0.28687741362877,-0.137119466636419,-0.15844249908384,0.230899827110332,1.01933350555423,0.637553044505841,1.45735349569434,0.00630375444658526
"175",-78.625,-1.125,-0.133295001398904,-1.26713042826834,-0.62623127782491,-0.508905818345204,0.74525357292244,0.661846885233318,0.16502074420263,1.52719825096215,0.291998839896096,0.228377971583236,0.109888066752882
"176",-78.625,-1.375,-0.24360256213759,-1.26626764711123,-0.771813707393967,-0.368225807215026,1.14948431789796,0.466461683234409,0.181354790739112,1.46938884610924,0.217946093188583,0.203674945972963,0.0789654152259991
"177",-78.875,-3.875,0.845500754222132,-1.29637511457301,-1.11371183744252,1.21607549183889,-0.302370576057193,-0.553571473677551,1.03673847045489,1.55796777289999,1.28639700827178,2.06257762314603,6.29296811669562
"178",-78.875,-4.875,0.741076263389543,-1.32533220715865,-0.630642866599702,0.539754687156773,-0.333614979920159,-0.731268675909036,1.07697398969977,1.98477833856801,1.28324087468526,1.36471714965581,1.5480949739885
"179",-78.875,-5.875,0.917568360571404,-1.31075480052491,-0.242423054415511,-0.310104488062677,-0.0496359298020659,-0.136504118655341,1.20639901682481,2.76660391871578,0.651428591740317,0.388947638050013,4.34848360450507
"180",-79.375,-0.125,1.36615244090862,-1.21946176933781,1.30604460554637,2.41400211243672,0.0680474372497495,0.398615479652372,1.09289790421382,1.06070746345053,1.68671458742794,0.740965752996408,0.209666481678346
"181",-8.875,39.375,0.321907532582623,-0.359862117740875,0.50975283169132,-0.311673103210243,-0.0206683843875892,1.31164350186773,-0.46749261493036,-0.249574644254167,0.195432454783261,-0.679458219594311,-0.0400351522417626
"182",-96.875,19.375,0.894771464685402,-0.812930072870258,1.03473189589493,0.672590962079511,0.641610939625525,0.342982054074476,0.840734972861553,2.16481713840924,0.862030988731879,0.568044573724495,-0.879179023062424
"183",-98.625,19.125,-0.242867178399344,-1.03712749526462,1.54427039938667,0.0461369282910648,-0.161432397832887,0.340592287832411,0.620599554219146,0.415998921003091,-0.237573184162071,-0.142167412570865,-0.486177357534564
"184",0.375,46.125,-0.139178071305001,0.122127124556108,-1.07621333285655,-0.210868940305351,-0.261233496745228,0.517632480822356,-0.5441195510292,-0.0413480174850842,0.506641630351013,-0.833852129658519,-0.804261735169897
"185",1.125,42.875,-0.518636080246002,0.174900571999568,-1.08944809918101,0.0236796431340324,-0.269807325836884,-0.239349327497784,-0.830147411919424,0.314599541716659,0.563496768968849,-0.747391540022562,1.93039353867156
"186",10.875,52.375,-0.468629986044475,0.383100306178729,-0.91077875380079,-0.538461830073247,0.876314429525096,1.17875932435789,-1.01123689149927,-1.2238766074484,0.359493782375696,-0.827676373255951,0.159470908921742
"187",11.625,51.375,-0.489220730715692,0.395898226675917,-0.599761745175964,-0.62151587420291,0.0887338112938222,1.1789953199847,-0.975055085798295,-1.38681538446001,0.251853689894461,-0.809149104048246,-0.879179023054902
"188",11.875,51.375,-0.445097706420227,0.419948251430464,-0.560057446202582,-0.662134750655986,1.53457980414638,1.91115436302708,-0.946336309630421,-1.36956583224338,0.116046378785052,-0.821500616853382,-0.879179023027574
"189",11.875,51.625,-0.443626938943711,0.431937458389717,-0.601967539563374,-0.674023202300788,0.819137449792188,1.71777457808581,-0.957455521191088,-1.32387774640554,0.152582380398504,-0.809149104048246,-0.879179023027574
"190",12.125,51.375,-0.431860799131587,0.449139013912814,-0.672552959960498,-0.663373131035653,1.14289595909651,2.40798850366742,-0.936671628054921,-1.35068442612316,0.212950596094556,-0.802973347645678,-0.879179023027574
"191",12.125,51.625,-0.423771578010752,0.454818989863813,-0.679170343122728,-0.671876676309366,0.443708315432373,2.01630656184241,-0.942857600118116,-1.31781717559349,0.22888538344556,-0.802973347645678,-0.879179023027574
"192",13.375,54.125,-0.529666836319869,0.386946872170862,-0.888720809926689,-0.584199345428946,0.634149578157482,1.043479178574,-1.26066718939754,-0.649452180649238,0.450193036501977,-0.784446078437972,-0.836237128560686
"193",13.375,55.625,-0.583349849212685,0.337067192728361,-0.857839688502947,-0.444757714678448,0.0546884923497376,1.32334515033177,-1.40740965604951,-0.758864390830139,0.225633761789307,-0.846203642463656,0.504481261816434
"194",13.625,52.375,-0.420830043057721,0.568436627288094,-0.796077445655464,-0.605994840111084,7.45457266260913,2.23465716826521,-0.945093505597021,-1.1210786054864,-0.0433663062098739,-0.815324860450814,0.923041853177055
"195",13.875,41.125,0.268224519689795,0.165391860867017,-0.0130204381248736,-0.136648676217312,0.523403646908404,2.33006026352858,-0.179295134432314,0.310103149517444,0.167300479419694,-0.741215783619994,-0.879179023016204
"196",13.875,48.875,-0.834851087696837,0.539353712450384,-0.811518006367335,0.056621221702709,-0.269757428562807,-0.246404727281983,-1.02246357942233,-0.74741541395826,0.239442290539722,-0.809149104048246,-0.422517654796777
"197",13.875,51.375,-0.445833090158485,0.533889431788663,-0.72328623087093,-0.531279223871179,0.0400474056105349,1.1667446627885,-0.97630632908417,-1.0683974062707,0.151230177145756,-0.815324860450814,1.82415229128523
"198",15.375,59.125,-0.783374226018794,0.640299107832697,-0.661523988023447,-0.502466240370928,-0.231961730147077,0.347669672472371,-1.2830175567208,-0.529930734945612,0.0316529875400482,-0.877082424476498,0.865644815608832
"199",16.375,48.125,-0.353174739138008,0.652683468561908,-0.648289221698986,-0.482817271680212,8.82425748193631,2.72820103303485,-0.640081049840677,-0.659535798971509,-0.167829397982644,-0.772094565632836,0.493587636923294
"200",17.125,49.625,-0.514223777816456,0.612636043185876,-0.0549305314856658,-0.553900305473095,0.503581327581162,1.74426695031917,-0.859568879962384,-1.01525012694523,0.0109928537458912,-0.790621834840541,-0.00977152331551815
"201",18.375,57.125,-0.617177501172541,0.414034749379606,-0.747549969132442,-0.643311368885048,-0.31810900216577,0.0793823914154937,-1.48666242781636,-0.159512133910886,0.0913767708580211,-0.901785450086771,1.1946365134783
"202",19.125,47.625,-0.231836422325478,0.796120835932075,-0.780636884943593,-0.58519004973268,6.93927877437439,2.37041427363172,-0.604160116326456,-0.291467098145657,-0.316937793375615,-0.796797591243109,-0.182380133205594
"203",19.375,43.875,-0.520842231460776,0.528083489788725,-1.08503651040619,-0.0433573542824024,-0.29341719206525,-0.0368609808190203,-0.733966244330324,-0.488904597244254,0.322463593190027,-0.815324860450814,-0.0222657324834502
"204",19.625,43.875,-0.446568473896742,0.547909625591762,-1.05415538898245,-0.0985891192155481,-0.117284274666927,0.1637644909066,-0.685197541778185,-0.434825157699255,0.427320474292105,-0.802973347645678,-0.0222657324834502
"205",20.375,50.125,-0.518636080246002,0.833076628828449,-0.0637537090353062,-0.441207690923403,0.210743796639581,1.30133545292565,-0.854848111056602,-0.932265691322982,-0.0460810236334181,-0.833852129658519,0.695797212192636
"206",20.375,50.625,-0.598792907716098,0.840302421019277,-0.14095651259466,-0.477533515393633,0.00952895050906238,1.11562676793811,-0.947684604319743,-1.02317540054262,-0.0358599578700034,-0.802973347645678,-0.524908718672995
"207",20.625,44.625,-0.136971920090228,0.707883344212891,-0.796077445655464,-0.411404003119418,0.779038439312316,1.76717964151842,-0.438045097407887,0.146998816568568,0.0206335621219612,-0.784446078437972,-0.176281998422116
"208",20.625,50.625,-0.614971349957768,0.863040443227573,-0.154191278919121,-0.477533515393633,0.00431082924726507,1.82163873761162,-0.948850710440957,-1.01828022117812,0.0388500083384406,-0.809149104048246,-0.524908718672995
"209",20.875,44.625,-0.130353466445908,0.689657092268862,-0.796077445655464,-0.440134427927691,0.635752423553793,1.64721685399708,-0.406693026254923,0.20271011001716,-0.220317862806613,-0.778270322035404,-0.176281998422116
"210",20.875,48.625,-0.567171406971014,0.770039824333682,-0.266686792677037,-0.469360204887831,-0.130534230979993,0.164252629229434,-0.75391192112521,-0.426200190417802,0.333251022952005,-0.815324860450814,-0.0416282427432259
"211",21.375,49.625,-0.681155886400966,0.819415927174147,-0.255657820739986,-0.329588339369422,0.148660251622489,0.608340505194353,-0.948431974590278,-0.712683078296976,0.382942283008035,-0.833852129658519,-0.593861237785009
"212",21.625,48.125,-0.329642459513759,0.851500457657457,-0.584321184464093,-0.505520911974106,0.026654215316112,1.24521445078677,-0.575207523222401,-0.16745652482205,-0.116562776947514,-0.833852129658519,-0.854640797629636
"213",22.625,44.625,-0.228894887372447,0.806312582147341,-0.665935576798267,-0.497099925392371,0.932425633217675,0.624827904933004,-0.442720195064988,0.0633150696085334,-0.0132709459064863,-0.697985488802016,-0.384550000356812
"214",23.375,43.125,-0.51937146398426,0.671197314224975,-0.749755763519852,-0.422879661304332,-0.175134774681294,0.0665914284421155,-0.605619610577784,-0.165591822036712,0.310309230292373,-0.741215783619994,-0.826123964740585
"215",25.625,65.125,-1.300348994014,1.23710985486186,-0.346095390623801,-0.705312946560373,-0.15330704023719,1.08643783514782,-1.60858058510374,-0.645655099787809,-0.41674232463355,-0.858555155268793,1.1981208408896
"216",26.375,44.125,-0.182565711862209,0.945849315906197,-0.681376137510138,-0.566614344037675,-0.174665907558408,0.773439319467454,-0.34900179991835,-0.472587587593429,-0.261431175539795,-0.735040027217426,-0.522289478925386
"217",27.375,42.375,0.0211355836351894,0.626745966229315,-0.774019501781363,-0.55406542285705,0.124395030693822,0.221035661205638,-0.42231060759736,0.180045387501422,0.0130484089084286,-0.525064309530102,-0.879179023027574
"218",27.875,42.875,-0.0391658829019465,0.602857856738587,-0.90195557625115,-0.584447021504879,-0.218909783314565,0.486623897541099,-0.605189953341551,-0.00543002602364993,0.143024159366828,-0.60534914276349,0.00720009950698541
"219",30.375,36.875,-0.0332828129958844,0.596746490209031,0.792094513279818,-0.516831452775064,-0.0808414242249699,0.0673366777899527,0.00497346119702743,-0.147181466527834,-0.775842877018007,-0.45713098910185,-0.631498966473837
"220",30.375,37.125,0.0718770615749744,0.599442681325011,0.591367224025498,-0.621185639434999,-0.267382522737631,0.151471602914027,0.162075110260416,-0.167230558173263,-0.747357492918598,-0.463306745504419,-0.507658938186672
"221",30.625,36.875,0.584439527140629,0.416263313108431,1.6170616141712,-0.118238087906264,2.16048071036252,1.28919658313163,0.325632787466157,-0.0497730176644806,-0.659665344391974,-0.438603719894145,-0.507658938186672
"222",30.625,37.125,0.349116730898148,0.506010671852564,1.21119544688774,-0.356667590338139,0.94793513694667,0.329193699057242,0.271348536995864,-0.0877419145473936,-0.393447751277803,-0.432427963491577,-0.507658938186672
"223",33.625,39.875,-0.249485632043664,0.776690141492715,-0.0637537090353062,-0.760379594109563,-0.125325680331286,0.583831738308483,-0.190425019165226,-0.689605804150035,-1.12553692616494,-0.592997629958354,-0.551134678597965
"224",35.125,38.125,-0.448774625111516,0.690699907094094,0.108298253182683,-0.76500288086032,-0.249813850496889,0.121593314476989,-0.234798112245128,-0.141582005323965,-1.19879378942259,-0.450955232699282,-0.404830194270911
"225",35.375,37.875,-0.626002106031635,0.72470757677661,0.150208346543475,-0.596995942685504,-0.309174741926735,-0.142630121886133,-0.420615062490078,0.354925985733956,-1.32962902854981,-0.500361283919829,-0.879179023048168
"226",35.375,38.625,-0.667918979112327,0.704827948541832,0.0333012440107388,-0.735529427824247,0.302496242238815,0.449604878269535,-0.210485618721738,-0.710119064173852,-1.13913039862462,-0.506537040322397,-0.62605196645369
"227",36.875,55.625,-0.955454020771109,1.37927116890065,-0.504912586517329,-0.452435673032383,0.599295821162928,1.872590193441,-1.21716433217565,-0.876554015528116,-0.278548035995734,-0.784446078437972,0.178063358778762
"228",4.625,43.625,0.164535412595452,0.28305364116841,-0.418886605408335,-0.441620484383292,-0.00957696661495845,1.22996043871879,-0.285952392900925,0.555933834352643,-0.298171186031792,-0.574470360750649,-0.593861237785009
"229",40.125,44.125,-0.529666836319869,0.567987118305238,-0.981364174197914,-0.0111594644110618,-0.28630339252213,-0.348290498205741,-0.754411078087696,0.812915265964876,0.497324242905202,-0.636227924776332,0.981680448217709
"230",40.625,44.125,-0.423036194272494,0.62043702281478,-0.840193333403666,-0.0922320999332578,-0.293066145693815,-0.292605839560023,-0.660305718393809,0.715794723846932,0.508336303381826,-0.636227924776332,1.18010494684377
"231",44.625,40.625,-1.05914312786545,0.752712015167928,0.0840345149211714,-0.57132018948041,-0.1903389944364,0.551022135769953,-0.818865124215369,0.997822512924639,-0.235319512074158,-0.586821873555785,1.20641856208387
"232",44.875,41.125,-0.425977729225525,0.751705437151295,0.117121430732323,-0.557863122688029,-0.141214895811703,-0.0112142181790021,-0.373299897069873,0.735815521867977,0.13216749915509,-0.525064309530102,0.766581278373001
"233",45.125,43.625,-0.260516388117531,1.27936830074985,-0.0174320268996939,-0.641577636353515,-0.180891544914825,0.588177784088619,-0.349299655888009,0.121124297070483,-0.474818570546078,-0.667106706789174,-0.115277520972344
"234",46.125,40.125,-0.820878796669939,0.757331633076834,0.0685939542093006,-0.540525797372692,-0.265397131573401,0.0071982848333362,-0.762686261564738,0.814604089463509,-0.136622668012374,-0.463306745504419,0.262790891581649
"235",46.625,40.125,-0.286254818956552,0.801099945989779,0.187706851129447,-0.598894792600994,-0.14647194995588,-0.0907067366989492,-0.52811823191252,0.463318860744524,0.0951424654284447,-0.488009771114692,-0.315697856287156
"236",5.875,52.125,-0.421565426795979,0.135464283276492,-1.09827127673065,-0.27534727874001,1.92782514582728,1.72114062097354,-1.08313510294864,0.4218266429334,0.174447418616132,-0.784446078437972,0.524978274654621
"237",59.875,57.375,-1.34741355326249,1.90197332843953,-0.0086088493500534,-0.534168778090402,-0.131343087164044,0.207010068479343,-1.27180501695631,-1.0392595613117,-0.125180494954267,-0.716512758009721,0.206960509069639
"238",6.375,46.625,-0.639974397058532,0.368954433920411,-1.2173841736508,0.30495776717192,-0.0129382030999518,1.10542306228397,-0.930381902828962,1.24910698503276,0.296222306754628,-0.790621834840541,1.68620425386729
"239",6.625,46.625,-0.482602277071372,0.40256666223925,-1.18870884661446,0.0018854693909658,2.25410453603605,1.61470286703319,-0.805319875781833,1.70785254619651,0.156956419133834,-0.778270322035404,0.178543810619701
"240",7.375,46.125,-1.31285051756438,0.217536053253222,-1.32546809863389,0.848524195153731,0.0559054469094754,0.272236775566542,-1.53477857758164,2.31788182285752,-0.879157539377573,-0.790621834840541,-0.795884465961215
"241",74.375,42.625,-1.38271197269886,1.51857351377849,-0.0086088493500534,-0.716706046053309,-0.0170545423741114,0.0489290188983754,-0.922183665477415,-0.273051772135199,-0.97409752679869,-0.370670399465893,-0.253275283502063
"242",74.875,46.875,-0.776755772374474,2.44369060949375,-0.807106417592515,-1.13049021024602,-0.37025641565256,0.136506996009457,-0.756070135838695,-0.973304064105155,-1.91783810633969,-0.728864270814857,-0.851363291444775
"243",8.625,45.625,-0.154621129808414,0.601096345209479,-0.831370155854026,0.111028060185613,0.786449160157693,2.72628325804642,-0.466953756756419,0.854464453371041,0.0787650450954679,-0.697985488802016,-0.793295234062323
"244",8.875,61.375,-1.69672082893492,0.60932871541694,-0.643877632924166,-0.249176173383049,-0.364798838580411,-0.642714046515941,-1.74079338934245,1.04187912720516,-1.32685686458284,-0.988246039722728,1.46406251955253
"245",83.125,51.125,-1.47757647493411,1.95319952167456,-0.343889596236391,-0.445913536366137,-0.360258813839827,-0.498916570143844,-1.0702865892708,-0.215009313445229,-0.386395083332101,-0.56829460434808,0.125307608538077
"246",9.125,50.625,-0.523783766413807,0.395916057486497,-1.13356398692921,-0.314645216121441,-0.00954263320197661,0.367036218858166,-0.970192835306925,-0.797765447932583,0.677182005403543,-0.864730911671361,-0.855129707047151
"247",9.625,53.875,-0.514959161554714,0.298350175896599,-0.939454080837121,-0.287070613000857,0.619047522374158,1.16534359401457,-1.13250224778649,-0.221069884257283,0.871052305530846,-0.802973347645678,-0.375086989783219
